,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name
17560,117576,Fredrik,Persson,U,19781213,SWE,,,Fredrik Persson
17561,117577,Rene,Hohm,U,19770421,GER,,,Rene Hohm
17562,117578,Mats,Norin,R,19790621,SWE,,,Mats Norin
17563,117579,Kristofer,Stahlberg,R,19790507,SWE,,,Kristofer Stahlberg
17564,117580,Brook,Blain,U,19751211,USA,,,Brook Blain
17565,117581,Pyry,Ollikainen,U,19800211,FIN,,,Pyry Ollikainen
17566,117582,Daniel,Pahlsson,U,19741006,SWE,,,Daniel Pahlsson
17567,117583,Timo,Sinkkonen,U,19800914,FIN,,,Timo Sinkkonen
17568,117584,Jason,Roberts,U,19750104,AUS,,,Jason Roberts
17569,117585,Daniel,Hammar,U,19761220,SWE,,,Daniel Hammar
17570,117586,Olivier,Bouhamri,U,19800823,FRA,,,Olivier Bouhamri
17571,117587,Romain,Ambert,U,19790323,FRA,,,Romain Ambert
17572,117588,Teddy,Mebounou,U,19810703,FRA,,,Teddy Mebounou
17573,117589,Florian,Marquardt,U,19770617,GER,,,Florian Marquardt
17574,117590,Arnaud,Breistroff,U,19730404,FRA,,,Arnaud Breistroff
17575,117591,Johan,Barras,R,19780111,FRA,,,Johan Barras
17576,117592,Sebastien,Guillemart,U,19771214,FRA,,,Sebastien Guillemart
17577,117593,Paulo,Freitas,U,19730326,FRA,,,Paulo Freitas
17578,117594,Brice,Battistini,U,19810920,FRA,,,Brice Battistini
17579,117595,Frank,Eicher,U,19800207,LUX,,,Frank Eicher
17580,117596,Olivier,Lucas Grousset,U,19730624,FRA,,,Olivier Lucas Grousset
17581,117597,Nick,Beirnaert,R,19781028,BEL,,,Nick Beirnaert
17582,117598,Simon,Hancock,U,19760414,AUS,,,Simon Hancock
17583,117599,Roderick,Mclaren,U,19690304,IRL,,,Roderick Mclaren
17584,117600,Nicolas,Guilbot,U,19780327,FRA,,,Nicolas Guilbot
17585,117601,Franck,Beun,U,19710121,FRA,,,Franck Beun
17586,117602,Bruno,La Font,U,19721116,FRA,,,Bruno La Font
17587,117603,Philippe,Pages,U,19720401,FRA,,,Philippe Pages
17588,117604,Johan,Rousseaux,U,19770804,FRA,,,Johan Rousseaux
17589,117605,Julien,Morel,U,19750320,FRA,,,Julien Morel
17590,117606,Thomas,Leleu,U,19720608,FRA,,,Thomas Leleu
17591,117607,Philippe,Rosant,U,19730502,FRA,,,Philippe Rosant
17592,117608,David,Ruiz,U,19800524,FRA,,,David Ruiz
17593,117609,Stephane,Cordobes,U,19761113,FRA,,,Stephane Cordobes
17594,117610,Michael,Boulding,U,19760208,GBR,,Q6828749,Michael Boulding
17595,117611,Stephane,Heyd,U,19741101,FRA,,,Stephane Heyd
17596,117612,Gael,Demenet,U,19800223,FRA,,,Gael Demenet
17597,117613,Stephane,Neveu,U,19721203,FRA,,,Stephane Neveu
17598,117614,Nelson,Parent,U,19790602,FRA,,,Nelson Parent
17599,117615,Thomas,Greenland,U,19800630,GBR,,,Thomas Greenland
17600,117616,Rhys,Hanger,U,19770218,GBR,,,Rhys Hanger
17601,117617,William,Barker,U,19810321,GBR,,Q101513287,William Barker
17602,117618,Anthony,Maublanc,U,19770122,FRA,,,Anthony Maublanc
17603,117619,Craig,Edmondson,U,19780612,GBR,,,Craig Edmondson
17604,117620,Nick,Lester,U,19770523,GBR,,,Nick Lester
17605,117621,Mark,Rapa,U,19800504,GBR,,,Mark Rapa
17606,117622,Jamal,Parker,U,19800726,USA,,,Jamal Parker
17607,117623,Adam,Wharf,U,19800623,GBR,,,Adam Wharf
17608,117624,Markus,Krimmer,U,19820212,GER,,,Markus Krimmer
17609,117625,Thorsten,Schleidt,U,19820327,GER,,,Thorsten Schleidt
17610,117626,Nino,Ulrich,U,19820904,GER,,,Nino Ulrich
17611,117627,Tobias,Job,U,19791217,GER,,,Tobias Job
17612,117628,Oliver,Maiberger,U,19780630,GER,,,Oliver Maiberger
17613,117629,Heiko,Wunderlich,U,19780302,GER,,,Heiko Wunderlich
17614,117630,Carsten,Denk,U,19750806,GER,,,Carsten Denk
17615,117631,Manuel,Barz,U,19790408,GER,,,Manuel Barz
17616,117632,Gemot,Fischer,U,19810630,GER,,,Gemot Fischer
17617,117633,Francesco,Scarpa,U,,ITA,,,Francesco Scarpa
17618,117634,Mathias,Frenzel,U,19780120,GER,,,Mathias Frenzel
17619,117635,Paul,Arber,R,19751102,AUS,,,Paul Arber
17620,117636,Marcus,Lund,U,19780104,SWE,,,Marcus Lund
17621,117637,Bjorn,Behles,U,19800216,GER,,,Bjorn Behles
17622,117638,Tobias,Siechau,U,19820517,GER,,,Tobias Siechau
17623,117639,Robin,Albrecht,U,19820111,GER,,,Robin Albrecht
17624,117640,Sebastian,Falk,U,19810711,GER,,,Sebastian Falk
17625,117641,Philipp,Laucht,U,19801012,GER,,,Philipp Laucht
17626,117642,Wim,Fissette,U,19800322,BEL,,Q19668767,Wim Fissette
17627,117643,Andrey,Pavlov,U,19770316,RUS,,,Andrey Pavlov
17628,117644,Adjin,Lartey,U,19780726,GHA,,,Adjin Lartey
17629,117645,Yan,Adjei Darko,U,19790329,GHA,,,Yan Adjei Darko
17630,117646,Aristotelis,Dalias,U,19850312,GRE,,,Aristotelis Dalias
17631,117647,Jelko,Viskovich,U,19781024,AUS,,,Jelko Viskovich
17632,117648,Dimitri,Savvides,U,19780415,CYP,,,Dimitri Savvides
17633,117649,Grigoris,Demertzis,U,19820125,GRE,,,Grigoris Demertzis
17634,117650,Haydn,Wakefield,U,19770110,RSA,,,Haydn Wakefield
17635,117651,Michael,Gal,U,19800531,AUT,,,Michael Gal
17636,117652,Evangelos,Triantis,U,19820331,GRE,,,Evangelos Triantis
17637,117653,Dimitris,Fassoulas,U,19790608,GRE,,,Dimitris Fassoulas
17638,117654,Peter,Horozakis,U,19790612,AUS,,,Peter Horozakis
17639,117655,Haris,Valaris,U,19800620,GRE,,,Haris Valaris
17640,117656,Nikos,Kargadouris,U,19810311,GRE,,,Nikos Kargadouris
17641,117657,Andreas,Kefalas,U,19660804,GRE,,,Andreas Kefalas
17642,117658,Andreas,Goudamanos,U,19790128,GRE,,,Andreas Goudamanos
17643,117659,Scott,Mckenzie,U,19691228,AUS,,,Scott Mckenzie
17644,117660,Gian Maria,Benatti,U,19750807,ITA,,,Gian Maria Benatti
17645,117661,Giorgos,Karavasilis,U,19810305,GRE,,,Giorgos Karavasilis
17646,117662,Christos,Serbesis Tsarudis,U,19780302,GRE,,,Christos Serbesis Tsarudis
17647,117663,Savas,Panagiotidis,U,19830426,GRE,,,Savas Panagiotidis
17648,117664,Gueorgui,Stoykov,U,19780424,BUL,,,Gueorgui Stoykov
17649,117665,Steven,Willekes,U,19800428,NED,,,Steven Willekes
17650,117666,Alexandros,Tsakiris,U,19811204,GRE,,,Alexandros Tsakiris
17651,117667,Alex,Skarlatidis,U,19740731,GRE,,,Alex Skarlatidis
17652,117668,Kostas,Iliopoulos,U,19820908,GRE,,,Kostas Iliopoulos
17653,117669,Marios,Dimakos,U,19830324,SWE,,,Marios Dimakos
17654,117670,Bill,Mavraganis,U,19810624,GRE,,,Bill Mavraganis
17655,117671,Sergios,Papadopoulos,U,19810609,GRE,,,Sergios Papadopoulos
17656,117672,Konstantinos,Gogos,U,19760619,GRE,,,Konstantinos Gogos
17657,117673,Dan,Hanegby,U,19801214,ISR,,,Dan Hanegby
17658,117674,George,Georgopolous,U,19790526,AUS,,,George Georgopolous
17659,117675,Michalis,Preponis,U,19710707,GRE,,,Michalis Preponis
17660,117676,Niklas,Lybner,U,19790716,SWE,,,Niklas Lybner
17661,117677,Olivier,Grignard,U,19820605,BEL,,,Olivier Grignard
17662,117678,Bert,Van Driessen,R,19800114,BEL,,,Bert Van Driessen
17663,117679,Sonny,Van Der Velden,R,19800310,BEL,,,Sonny Van Der Velden
17664,117680,Andreas,Kanellopoulos,U,19750806,GRE,,,Andreas Kanellopoulos
17665,117681,Anthony,Old,U,19760913,NZL,,,Anthony Old
17666,117682,Arnaud,Dalbergue,U,19770421,MON,,,Arnaud Dalbergue
17667,117683,Laurent,Da Gregorio,U,19780213,FRA,,,Laurent Da Gregorio
17668,117684,Edy,Kusdaryanto,U,19750509,INA,,Q100887370,Edy Kusdaryanto
17669,117685,Surya Wijaya,Budi,U,19770720,INA,,,Surya Wijaya Budi
17670,117686,Ferdy,Fauzi,U,19750228,INA,,,Ferdy Fauzi
17671,117687,Pascal,Hooijmaijers,U,19740418,NED,,,Pascal Hooijmaijers
17672,117688,Anand,Radhakrishnan,U,19751210,IND,,,Anand Radhakrishnan
17673,117689,David,Mccabe,U,19790108,AUS,,,David Mccabe
17674,117690,Ariawan Valentinus,Poerboadinot,U,19761012,INA,,,Ariawan Valentinus Poerboadinot
17675,117691,Phoemphon,Atabut,R,19811227,THA,,,Phoemphon Atabut
17676,117692,Shivshanker,Kanbargimath,U,19780426,IND,,,Shivshanker Kanbargimath
17677,117693,Shailesh,Dhoble,U,19781112,IND,,,Shailesh Dhoble
17678,117694,Ravi Kiran,Bhat,U,19810601,IND,,,Ravi Kiran Bhat
17679,117695,Lior,Kristal,U,19791105,ISR,,,Lior Kristal
17680,117696,Ganesh,Sundararaju,U,19790102,IND,,,Ganesh Sundararaju
17681,117697,Shriranga,Sudhakara,R,19790922,IND,,,Shriranga Sudhakara
17682,117698,Bhaskar,Chowdhury,R,19790123,IND,,,Bhaskar Chowdhury
17683,117699,Arun,Avinash,U,19800829,IND,,,Arun Avinash
17684,117700,Paveen Kumar,Srinavasan,U,19780805,IND,,,Paveen Kumar Srinavasan
17685,117701,Abhishek,Jagnani,U,19810928,IND,,,Abhishek Jagnani
17686,117702,Snehashis,Mukherjee,U,19800130,IND,,,Snehashis Mukherjee
17687,117703,George,Barth,U,19690519,USA,,,George Barth
17688,117704,Anand,Mukherjee,U,19790521,IND,,,Anand Mukherjee
17689,117705,Sharad,Khaitan,U,19810914,IND,,,Sharad Khaitan
17690,117706,Vishal,Gupta,U,19761008,IND,,,Vishal Gupta
17691,117707,Anjan,Viplav,U,19780410,IND,,,Anjan Viplav
17692,117708,Conor,Taylor,U,19811127,IRL,,,Conor Taylor
17693,117709,Tom,Hamilton,U,19751023,IRL,,,Tom Hamilton
17694,117710,Nicky,Malone,U,19791221,IRL,,,Nicky Malone
17695,117711,William,Mcmanus,U,19810802,GBR,,,William Mcmanus
17696,117712,Iain,Thomas,U,19780930,GBR,,,Iain Thomas
17697,117713,Timo,Barry,U,19820407,IRL,,,Timo Barry
17698,117714,Faheem,Ebrahim,U,19800611,HKG,,,Faheem Ebrahim
17699,117715,Christian,Belihart,U,19730403,GER,,,Christian Belihart
17700,117716,Vincenzo,Grande,U,19740209,ITA,,,Vincenzo Grande
17701,117717,Alessandro,Tabacchini,U,19800106,ITA,,,Alessandro Tabacchini
17702,117718,Marco,Barbero,U,19761001,ITA,,,Marco Barbero
17703,117719,Tomaz,Berendijas,R,19790206,SLO,,,Tomaz Berendijas
17704,117720,Alberto,Casadei,U,19680908,ITA,,,Alberto Casadei
17705,117721,Marco,Molone,U,19750828,ITA,,,Marco Molone
17706,117722,Valerio,Discalzi,U,19820911,ITA,,,Valerio Discalzi
17707,117723,Leonardo,Micheli,U,19770113,ITA,,,Leonardo Micheli
17708,117724,Jacopo,Lo Monaco,U,19720206,ITA,,,Jacopo Lo Monaco
17709,117725,Manuel,Bazzani,U,19750908,ITA,,,Manuel Bazzani
17710,117726,Stefan,Suter,U,19780909,SUI,,,Stefan Suter
17711,117727,Simone,Teti,U,19810729,ITA,,,Simone Teti
17712,117728,Dario,Berrettini,U,19750606,ITA,,,Dario Berrettini
17713,117729,Cristian,Salvador Lopez,U,19760419,ESP,,,Cristian Salvador Lopez
17714,117730,Roberto,Palpacelli,U,19700706,ITA,,,Roberto Palpacelli
17715,117731,Roberto,Bresolin,U,19750218,ITA,,,Roberto Bresolin
17716,117732,Enrico,Casadei,U,19651123,ITA,,,Enrico Casadei
17717,117733,Gaetano Davide,Passaquindici,U,19810331,ITA,,,Gaetano Davide Passaquindici
17718,117734,Barry,Scollo,U,19800410,GBR,,,Barry Scollo
17719,117735,Gianluigi,Angelini,U,19810405,ITA,,,Gianluigi Angelini
17720,117736,Emanuele,Cafagna,U,19760315,ITA,,,Emanuele Cafagna
17721,117737,Raffaello,Pozzi,U,19720121,ITA,,,Raffaello Pozzi
17722,117738,Alessandro,Diaferia,U,,ITA,,,Alessandro Diaferia
17723,117739,Francesco,Caddeo,U,19840714,ITA,,,Francesco Caddeo
17724,117740,Andrea,Lecca,U,19680131,ITA,,,Andrea Lecca
17725,117741,Roberto,Montis,U,19830727,ITA,,,Roberto Montis
17726,117742,Francesco,Ferrillo,U,19820307,ITA,,,Francesco Ferrillo
17727,117743,Davide,Stara,U,19800912,ITA,,,Davide Stara
17728,117744,Ivano,Angioni,U,19720418,ITA,,,Ivano Angioni
17729,117745,Alessandro,Bonvicini,U,19811230,ITA,,,Alessandro Bonvicini
17730,117746,Paolo,Putzulu,U,19771102,ITA,,,Paolo Putzulu
17731,117747,Flavio,Frisardi,U,19790905,ITA,,,Flavio Frisardi
17732,117748,Marco,Barbiero,U,19740310,ITA,,,Marco Barbiero
17733,117749,Danilo,Gargano,U,19730212,ITA,,,Danilo Gargano
17734,117750,Alberto,Lommi,U,19790212,ITA,,,Alberto Lommi
17735,117751,Carlo,Mazzoni,U,19790501,ITA,,,Carlo Mazzoni
17736,117752,Gianmarco,Toccini,U,19800723,ITA,,,Gianmarco Toccini
17737,117753,Alessio,Chiodioni,U,19730913,ITA,,,Alessio Chiodioni
17738,117754,Roberto,Grammatica,U,19790715,ITA,,,Roberto Grammatica
17739,117755,Claudio,Cozzi,U,19820115,ITA,,,Claudio Cozzi
17740,117756,Diego,De Vecchis,U,19810328,ITA,,,Diego De Vecchis
17741,117757,Achille,Margotto,U,19730513,ITA,,,Achille Margotto
17742,117758,Kazuhito,Tsunematsu,U,19770618,JPN,,,Kazuhito Tsunematsu
17743,117759,Ryo,Motomura,U,19760308,JPN,,,Ryo Motomura
17744,117760,Makoto,Nakanishi,U,19720603,JPN,,,Makoto Nakanishi
17745,117761,Tatsuya,Hideshima,U,19670310,JPN,,,Tatsuya Hideshima
17746,117762,Isao,Miyoshi,R,19780519,JPN,,,Isao Miyoshi
17747,117763,Yorihide,Nakaegawa,U,19800425,JPN,,,Yorihide Nakaegawa
17748,117764,Kazuhiro,Mukai,R,19790227,JPN,,,Kazuhiro Mukai
17749,117765,Kenji,Fujiwara,U,19761230,JPN,,,Kenji Fujiwara
17750,117766,Jaimi,Higa,U,19750123,JPN,,,Jaimi Higa
17751,117767,Ryo,Tanaka,U,19780216,JPN,,,Ryo Tanaka
17752,117768,Susumu,Mukai,R,19810513,JPN,,,Susumu Mukai
17753,117769,Takahiro,Sakuma,U,19721003,JPN,,,Takahiro Sakuma
17754,117770,Mitsuhiro,Goto,U,19820227,JPN,,,Mitsuhiro Goto
17755,117771,Hong Soon,Park,U,19800803,KOR,,,Hong Soon Park
17756,117772,Junichi,Ishiura,R,19780602,JPN,,,Junichi Ishiura
17757,117773,Takeshi,Yoshino,U,19770802,JPN,,,Takeshi Yoshino
17758,117774,Yun Gu,Park,R,19781004,KOR,,,Yun Gu Park
17759,117775,Yoshio,Tanikawa,U,19711013,JPN,,,Yoshio Tanikawa
17760,117776,Yamato,Douno,L,19810422,JPN,,,Yamato Douno
17761,117777,Kensuke,Goto,U,19801007,JPN,,,Kensuke Goto
17762,117778,Tetsushi,Tsuchiya,U,19730705,JPN,,,Tetsushi Tsuchiya
17763,117779,Akira,Sueda,U,19820509,JPN,,,Akira Sueda
17764,117780,Mitsuru,Tanaka,U,19780531,JPN,,,Mitsuru Tanaka
17765,117781,Yuji,Oyama,R,19820201,JPN,,,Yuji Oyama
17766,117782,Masafumi,Komada,U,19730330,JPN,,,Masafumi Komada
17767,117783,Jun,Shigemasa,U,19740902,JPN,,,Jun Shigemasa
17768,117784,Alex,Sugai,U,19741019,JPN,,,Alex Sugai
17769,117785,Yong Hak,Chung,U,19720220,KOR,,,Yong Hak Chung
17770,117786,Jeong Wook,Won,U,19790215,KOR,,,Jeong Wook Won
17771,117787,Chang Hoon,Lee,U,19810527,KOR,,,Chang Hoon Lee
17772,117788,Seong Hwan,Chung,U,19750914,KOR,,,Seong Hwan Chung
17773,117789,Sang Yong,Kim,U,19740319,KOR,,,Sang Yong Kim
17774,117790,Chan Ik,Hwang,U,19700716,KOR,,,Chan Ik Hwang
17775,117791,Yoon Beom,Roh,U,19730820,KOR,,,Yoon Beom Roh
17776,117792,Dong Wook,Kim,U,19800228,KOR,,,Dong Wook Kim
17777,117793,Yong Seung,Kim,U,19761223,KOR,,,Yong Seung Kim
17778,117794,Jan,Svigler,U,19760521,CZE,,,Jan Svigler
17779,117795,Jeff,Landau,R,19740109,USA,,Q6174310,Jeff Landau
17780,117796,Sjors,Lemmens,U,19791012,NED,,,Sjors Lemmens
17781,117797,Jon,Monk,U,19790107,GBR,,,Jon Monk
17782,117798,Eigintas,Vedrickas,U,19820108,LTU,,,Eigintas Vedrickas
17783,117799,Paulius,Jurkenas,U,19810218,LTU,,,Paulius Jurkenas
17784,117800,Daniel,Gotowski,U,19750522,AUS,,,Daniel Gotowski
17785,117801,Daniele,Centoni,U,19810429,ITA,,,Daniele Centoni
17786,117802,Pedro,Pereira,R,19760102,POR,,,Pedro Pereira
17787,117803,Mehdi,Kabbaj,U,19820930,MAR,,,Mehdi Kabbaj
17788,117804,Noufayi,Nejdi,U,19810813,MAR,,,Noufayi Nejdi
17789,117805,Hicham,Karmoussi,U,19750228,MAR,,,Hicham Karmoussi
17790,117806,Enrique,Mereles,U,19750502,MEX,,,Enrique Mereles
17791,117807,Dougal,Williams,U,19740506,USA,,,Dougal Williams
17792,117808,Thomas,Rusling,U,19740808,USA,,,Thomas Rusling
17793,117809,Moises Jeronimo,Gutierrez Escamilla,U,19790911,MEX,,,Moises Jeronimo Gutierrez Escamilla
17794,117810,Luis,Ramirez,U,19620318,MEX,,,Luis Ramirez
17795,117811,Rodrigo,Laub,U,19800428,BRA,,,Rodrigo Laub
17796,117812,Patricio,Espinosa,U,19770612,MEX,,,Patricio Espinosa
17797,117813,Dimitrio,Martinez Castro,R,19821004,MEX,,,Dimitrio Martinez Castro
17798,117814,Roberto,Fernandez,U,19800103,MEX,,,Roberto Fernandez
17799,117815,Elliott,Wood,U,19781120,GBR,,,Elliott Wood
17800,117816,Mauricio,Zecena,U,19810122,MEX,,,Mauricio Zecena
17801,117817,Stephen,Racioppi,U,19791025,USA,,,Stephen Racioppi
17802,117818,Robert,Johnson,U,19730618,USA,,,Robert Johnson
17803,117819,Eric,Faulk,U,19750930,USA,,,Eric Faulk
17804,117820,Alejandro,Hammeken,U,19810126,MEX,,,Alejandro Hammeken
17805,117821,Vitor,Ferreira,U,19790723,POR,,,Vitor Ferreira
17806,117822,Fernando,Cabrera,R,19790711,MEX,,,Fernando Cabrera
17807,117823,Santiago,Sahagun,U,19800215,MEX,,,Santiago Sahagun
17808,117824,Jose,Hernandez Page,U,19710319,MEX,,,Jose Hernandez Page
17809,117825,Luis,Avila,R,19810728,MEX,,,Luis Avila
17810,117826,Shawn,Brooke,U,19810501,USA,,,Shawn Brooke
17811,117827,Enrique,Bautista,U,19620520,MEX,,,Enrique Bautista
17812,117828,Simone,Appio,R,19800608,ITA,,,Simone Appio
17813,117829,Dustin,Mauck,U,19770719,USA,,,Dustin Mauck
17814,117830,Alfredo,Madrigal,U,19781205,MEX,,,Alfredo Madrigal
17815,117831,Diego,De La O,U,19820924,MEX,,,Diego De La O
17816,117832,Ry,Tarpley,L,19760824,USA,,,Ry Tarpley
17817,117833,Milos,Koprivica,U,19800827,SRB,,,Milos Koprivica
17818,117834,Marko,Blagojevic,U,19800816,YUG,,,Marko Blagojevic
17819,117835,Milos,Radulovic,U,19790516,MKD,,,Milos Radulovic
17820,117836,Joachim,Lien,U,19800119,NOR,,,Joachim Lien
17821,117837,Johan,Karlsson,U,19750127,SWE,,,Johan Karlsson
17822,117838,Lars,Hjarrand,U,19730719,NOR,,Q64392313,Lars Hjarrand
17823,117839,Arvid,Swan,U,19751121,USA,,,Arvid Swan
17824,117840,Hans Birger,Nordstrom,U,19760301,SWE,,,Hans Birger Nordstrom
17825,117841,Morgan,Thempler,U,19770804,DEN,,,Morgan Thempler
17826,117842,Pierre,Berntsson,U,19810801,SWE,,,Pierre Berntsson
17827,117843,Jonas,Osterman,U,19741007,SWE,,,Jonas Osterman
17828,117844,Jonas M,Svensson,U,19810312,SWE,,,Jonas M Svensson
17829,117845,Andrew,Cochrane,U,19780417,NZL,,,Andrew Cochrane
17830,117846,Shehzad,Siddiqui,U,19780714,PAK,,,Shehzad Siddiqui
17831,117847,Aurangzeb,Khan,U,19710304,PAK,,,Aurangzeb Khan
17832,117848,Sohail,Raza,U,19790602,PAK,,,Sohail Raza
17833,117849,Ikram,Ul Haq,U,19790215,PAK,,,Ikram Ul Haq
17834,117850,Shahzeb,Niazi,U,19840225,PAK,,,Shahzeb Niazi
17835,117851,Ali,Ismail,U,,PAK,,,Ali Ismail
17836,117852,Ahmed,Wahla,U,19820916,PAK,,,Ahmed Wahla
17837,117853,Diego,Leon Narvaja,U,19810109,PAR,,,Diego Leon Narvaja
17838,117854,Diego,Sist,U,19811113,PAR,,,Diego Sist
17839,117855,Felix,Insaurralde,U,19820701,PAR,,,Felix Insaurralde
17840,117856,Gabriel,Ibarrola,U,19790513,PAR,,,Gabriel Ibarrola
17841,117857,Andres,Lopez,U,19840917,PAR,,,Andres Lopez
17842,117858,Pedro,Caniza,U,19781126,PAR,,,Pedro Caniza
17843,117859,Jorge,Zabrodiec,U,19830128,PAR,,,Jorge Zabrodiec
17844,117860,Erick,Silva,R,19780609,URU,,,Erick Silva
17845,117861,Rafael,Quintin,U,19760314,PAR,,,Rafael Quintin
17846,117862,Luis,Ramos,R,19730319,PER,,,Luis Ramos
17847,117863,Willy,Sandoval,U,19810109,PER,,,Willy Sandoval
17848,117864,Alejandro,Salazar,U,19830317,PER,,,Alejandro Salazar
17849,117865,Edwin,Clarke,U,19740321,PER,,,Edwin Clarke
17850,117866,Jose,Echandia,U,19811203,PER,,,Jose Echandia
17851,117867,Masashi,Yoshikawa,R,19780131,JPN,,,Masashi Yoshikawa
17852,117868,Pop,Sabandon,U,19810411,PHI,,,Pop Sabandon
17853,117869,Gianluca,Ferrarini,U,19790417,ITA,,,Gianluca Ferrarini
17854,117870,Jaime,Solon,U,19741007,PHI,,,Jaime Solon
17855,117871,Nino Angelo,Salvador,U,19820322,PHI,,,Nino Angelo Salvador
17856,117872,Ephraim,Aca Ac,U,19720118,PHI,,,Ephraim Aca Ac
17857,117873,Alexander,Lazaro,U,19750318,PHI,,,Alexander Lazaro
17858,117874,Roland,Kraut,U,19771115,PHI,,,Roland Kraut
17859,117875,Adam,Piskozub,U,19801119,POL,,,Adam Piskozub
17860,117876,Bartosz,Dabrowski,U,19800307,POL,,,Bartosz Dabrowski
17861,117877,Wojciech,Owsiak,R,19810810,POL,,,Wojciech Owsiak
17862,117878,Sebastian,Rutka,U,19810818,POL,,,Sebastian Rutka
17863,117879,Pawel,Sebastyanski,U,19770522,POL,,,Pawel Sebastyanski
17864,117880,Aleksander,Djuranovic,U,19820213,GER,,,Aleksander Djuranovic
17865,117881,Tomasz,Braniecki,U,19820903,POL,,,Tomasz Braniecki
17866,117882,Ari,Strasberg,U,19780715,ISR,,,Ari Strasberg
17867,117883,Andrei,Grintescu,U,19800712,ROU,,,Andrei Grintescu
17868,117884,Ionut,Captan,R,19770627,ROU,,,Ionut Captan
17869,117885,Florin,Nedelcu,U,19800422,ROU,,,Florin Nedelcu
17870,117886,Eugen,Lupes,U,19760412,ROU,,,Eugen Lupes
17871,117887,Bogdan,Rusu,U,19810108,ROU,,,Bogdan Rusu
17872,117888,Cristian Florentin,Voinea,U,19801112,ROU,,,Cristian Florentin Voinea
17873,117889,Razvan,Verone,R,19760703,ROU,,,Razvan Verone
17874,117890,Mihai,Stoian,U,19790514,ROU,,,Mihai Stoian
17875,117891,Andrei,Costea,U,19811206,ROU,,,Andrei Costea
17876,117892,Ivan,Iliachenko,U,19800331,RUS,,,Ivan Iliachenko
17877,117893,Yuri,Chorny,U,19790821,UKR,,,Yuri Chorny
17878,117894,Evgueni,Karassev,U,19800818,RUS,,,Evgueni Karassev
17879,117895,Vladimir,Khibara,U,19700510,RUS,,,Vladimir Khibara
17880,117896,Alexei,Landin,U,19770411,RUS,,,Alexei Landin
17881,117897,Alexander,Lim,U,19811027,RUS,,,Alexander Lim
17882,117898,Oleg,Mouravlev,U,19770224,RUS,,,Oleg Mouravlev
17883,117899,Pavel,Zelenkin,U,19790219,RUS,,,Pavel Zelenkin
17884,117900,Dmitri,Gamyunov,U,,RUS,,,Dmitri Gamyunov
17885,117901,Konstantin,Ryazanov,U,19830119,RUS,,,Konstantin Ryazanov
17886,117902,Anton,Terentiev,U,19790813,RUS,,,Anton Terentiev
17887,117903,Anatoly,Potapenko,U,19760427,RUS,,,Anatoly Potapenko
17888,117904,Pavel,Mazaev,U,19810305,RUS,,,Pavel Mazaev
17889,117905,Dmitri,Morolev,U,19820222,RUS,,,Dmitri Morolev
17890,117906,Pavel,Shestakov,U,19710413,RUS,,,Pavel Shestakov
17891,117907,Trent,Tucker,U,19740914,USA,,,Trent Tucker
17892,117908,Gregor,Turin,U,19710315,SLO,,,Gregor Turin
17893,117909,Matjaz,Pogacnik,U,19770820,SLO,,,Matjaz Pogacnik
17894,117910,Nikola,Maljkovic,U,19810418,SLO,,,Nikola Maljkovic
17895,117911,Denis,Bovhan,U,19800610,SLO,,,Denis Bovhan
17896,117912,Bostjan,Dobersek,U,19751227,SLO,,,Bostjan Dobersek
17897,117913,Marko,Dolecek,U,19800724,SLO,,,Marko Dolecek
17898,117914,Maik,Nerer,U,19810103,CRO,,,Maik Nerer
17899,117915,Marko,Vukelic,U,19810321,CRO,,,Marko Vukelic
17900,117916,Andraz,Jovanovic,R,19820921,SLO,,,Andraz Jovanovic
17901,117917,Klas,Pettersson,U,19720906,SWE,,,Klas Pettersson
17902,117918,Lars,Dahlberg,U,19781104,SWE,,,Lars Dahlberg
17903,117919,Staffan,Lundgren,U,19681217,SWE,,,Staffan Lundgren
17904,117920,Lars Goran,Svensson,U,19740612,SWE,,,Lars Goran Svensson
17905,117921,Joakim,Nordstrom,U,19780322,SWE,,,Joakim Nordstrom
17906,117922,Cheng Yung,Liu,U,19750509,TPE,,,Cheng Yung Liu
17907,117923,Komi,Adeyo,U,19790607,TOG,,,Komi Adeyo
17908,117924,Koffi,Yao,U,19701231,TOG,,,Koffi Yao
17909,117925,Michael,Isroff,U,19720905,USA,,,Michael Isroff
17910,117926,Russell,Schluter,U,19770906,RSA,,,Russell Schluter
17911,117927,Sasa,Pirc,U,19800523,SLO,,,Sasa Pirc
17912,117928,Chekib,Jemai,U,19790119,TUN,,,Chekib Jemai
17913,117929,Maxsim,Fomine,U,19800307,CAN,,,Maxsim Fomine
17914,117930,Frederic,Simon,U,19750917,FRA,,,Frederic Simon
17915,117931,Mirza Erkan,Naibi,U,19710301,TUR,,,Mirza Erkan Naibi
17916,117932,Can,Akkoyun,R,19790915,TUR,,,Can Akkoyun
17917,117933,Pawel,Kozak,U,19800509,AUT,,,Pawel Kozak
17918,117934,Jake,Baluyut,L,19720614,PHI,,,Jake Baluyut
17919,117935,Gokhan,Donmez,U,19761003,TUR,,,Gokhan Donmez
17920,117936,Evgeny,Kuznetsov,U,19810121,UKR,,,Evgeny Kuznetsov
17921,117937,Aleksiy,Dudenko,U,19831015,UKR,,,Aleksiy Dudenko
